CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,OFNS_DESC,Latitude,Longitude
282454309H1,04/21/2019,23:43:00,MURDER & NON-NEGL. MANSLAUGHTER,40.749404,-73.991784
287542649H1,05/27/2024,10:10:00,MURDER & NON-NEGL. MANSLAUGHTER,40.628046,-73.95745
281938078H1,02/08/2024,10:30:00,MURDER & NON-NEGL. MANSLAUGHTER,40.723685,-74.005451
294591633H1,09/18/2024,19:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.626492,-73.976342
288004238H1,06/05/2024,02:39:00,MURDER & NON-NEGL. MANSLAUGHTER,40.824684,-73.860868
288440697H1,06/08/2024,23:15:00,MURDER & NON-NEGL. MANSLAUGHTER,40.69386225814546,-73.92970228883433
282838709H1,05/19/2023,06:45:00,MURDER & NON-NEGL. MANSLAUGHTER,40.74320531395647,-73.97996038469351
279863276H1,01/02/2024,14:57:00,MURDER & NON-NEGL. MANSLAUGHTER,40.823762,-73.826686
293148191H1,09/11/2024,07:26:00,MURDER & NON-NEGL. MANSLAUGHTER,40.8539139159554,-73.90376684189413
298634048H1,05/13/2024,17:15:00,MURDER & NON-NEGL. MANSLAUGHTER,40.560901288213294,-73.91650810715763
288669973H1,06/17/2024,15:40:00,MURDER & NON-NEGL. MANSLAUGHTER,40.62342,-74.083298
292020954H1,08/20/2024,10:28:00,MURDER & NON-NEGL. MANSLAUGHTER,40.696119,-73.78985
293335064H1,09/15/2024,00:08:00,MURDER & NON-NEGL. MANSLAUGHTER,40.680013,-73.949571
288617786H1,06/16/2024,23:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.680844,-73.922352
285676185H1,04/19/2024,11:47:00,MURDER & NON-NEGL. MANSLAUGHTER,40.671689,-73.914583
286589895H1,05/08/2024,21:25:00,MURDER & NON-NEGL. MANSLAUGHTER,40.743156405486815,-73.91870120960044
288827525H1,03/03/2023,00:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.840472,-73.940202
298447430H1,12/24/2024,11:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.850629,-73.907318
292187350H1,08/23/2024,00:52:00,MURDER & NON-NEGL. MANSLAUGHTER,40.831502932358106,-73.88808017249028
285821126H1,04/23/2024,16:05:00,MURDER & NON-NEGL. MANSLAUGHTER,40.674017,-73.952893
289573435H1,07/04/2024,14:00:00,MURDER & NON-NEGL. MANSLAUGHTER,,
287507794H2,05/24/2024,00:14:00,MURDER & NON-NEGL. MANSLAUGHTER,40.859017,-73.904672
286596990H1,07/11/2023,15:33:00,MURDER & NON-NEGL. MANSLAUGHTER,40.724438,-73.758292
293753631H1,03/17/1981,12:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.770888,-73.955296
281893084H1,02/08/2024,10:45:00,MURDER & NON-NEGL. MANSLAUGHTER,40.868923,-73.902772
289131535H1,12/04/2023,00:30:00,MURDER & NON-NEGL. MANSLAUGHTER,40.753177,-73.855182
290402828H1,07/19/2024,21:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.609143,-73.981865
290767264H1,07/26/2024,08:45:00,MURDER & NON-NEGL. MANSLAUGHTER,40.776733,-73.944995
293332941H1,09/13/2024,19:10:00,MURDER & NON-NEGL. MANSLAUGHTER,40.756028,-73.872053
290768675H1,07/27/2024,06:50:00,MURDER & NON-NEGL. MANSLAUGHTER,40.82580098408474,-73.88971212269188
292945971H1,09/07/2024,11:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.669193,-73.909639
294430754H1,10/04/2024,19:32:00,MURDER & NON-NEGL. MANSLAUGHTER,40.734681,-73.810626
299078508H1,11/06/2024,08:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.594015,-73.753203
284275012H1,03/24/2024,19:45:00,MURDER & NON-NEGL. MANSLAUGHTER,40.650225,-73.942728
287853115H1,06/01/2024,06:08:00,MURDER & NON-NEGL. MANSLAUGHTER,40.879579,-73.85082
283920709H1,03/05/2024,01:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.832551,-73.930574
295714252H1,10/30/2024,07:50:00,MURDER & NON-NEGL. MANSLAUGHTER,40.676217,-73.908591
295429243H1,10/24/2024,01:37:00,MURDER & NON-NEGL. MANSLAUGHTER,40.807698,-73.947398
292760181H2,09/04/2024,15:15:00,MURDER & NON-NEGL. MANSLAUGHTER,40.675197,-73.961628
293335060H1,09/13/2024,21:55:00,MURDER & NON-NEGL. MANSLAUGHTER,40.849047,-73.903155
285821127H1,04/23/2024,21:40:00,MURDER & NON-NEGL. MANSLAUGHTER,40.861094,-73.900215
291345422H1,08/07/2024,07:59:00,MURDER & NON-NEGL. MANSLAUGHTER,40.626041,-73.924225
298373568H1,12/22/2024,21:20:00,MURDER & NON-NEGL. MANSLAUGHTER,40.635189,-73.91159
286828007H1,05/12/2024,13:40:00,MURDER & NON-NEGL. MANSLAUGHTER,40.824343,-73.941464
286397104H1,05/04/2024,01:25:00,MURDER & NON-NEGL. MANSLAUGHTER,40.691487,-73.837101
284274405H1,03/24/2024,19:20:00,MURDER & NON-NEGL. MANSLAUGHTER,40.806296307097966,-73.9360168931391
296266929H1,11/10/2024,15:38:00,MURDER & NON-NEGL. MANSLAUGHTER,40.679751,-73.887471
283733272H1,12/18/2023,11:20:00,MURDER & NON-NEGL. MANSLAUGHTER,40.846711,-73.906035
289900840H1,05/05/2024,14:52:00,MURDER & NON-NEGL. MANSLAUGHTER,40.820473,-73.869691
281343761H1,01/30/2024,00:32:00,MURDER & NON-NEGL. MANSLAUGHTER,40.667091,-73.932674
288219692H1,06/09/2024,05:25:00,MURDER & NON-NEGL. MANSLAUGHTER,40.87900691041343,-73.87601262044493
288434050H1,06/12/2024,21:16:00,MURDER & NON-NEGL. MANSLAUGHTER,40.849689,-73.905812
291166452H1,11/28/2022,12:23:00,MURDER & NON-NEGL. MANSLAUGHTER,40.63193,-74.163466
288118375H1,06/04/2024,22:30:00,MURDER & NON-NEGL. MANSLAUGHTER,40.660108,-73.891241
298103842H1,12/17/2024,06:40:00,MURDER & NON-NEGL. MANSLAUGHTER,40.6682,-73.9031
288209442H1,06/08/2024,03:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.806667,-73.953728
293400274H1,09/16/2024,05:37:00,MURDER & NON-NEGL. MANSLAUGHTER,40.863675,-73.919511
289356290H1,06/28/2024,08:02:00,MURDER & NON-NEGL. MANSLAUGHTER,40.700081,-73.987324
281545450H1,11/24/2023,04:30:00,MURDER & NON-NEGL. MANSLAUGHTER,40.808506,-73.921466
280109748H1,01/06/2024,19:20:00,MURDER & NON-NEGL. MANSLAUGHTER,,
295595585H1,10/28/2024,18:55:00,MURDER & NON-NEGL. MANSLAUGHTER,40.822476,-73.898915
283711012H1,03/13/2024,11:14:00,MURDER & NON-NEGL. MANSLAUGHTER,40.66729,-73.909161
294249516H1,10/02/2024,00:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.835045,-73.94044
298086014H1,05/28/2024,11:50:00,MURDER & NON-NEGL. MANSLAUGHTER,40.702388,-73.818096
284321505H1,03/25/2024,18:56:00,MURDER & NON-NEGL. MANSLAUGHTER,40.804375769710255,-73.93742023722204
294327136H1,10/03/2024,23:10:00,MURDER & NON-NEGL. MANSLAUGHTER,40.593761,-73.784418
285685321H1,04/21/2024,01:06:00,MURDER & NON-NEGL. MANSLAUGHTER,40.840788,-73.913999
296266931H1,11/10/2024,14:20:00,MURDER & NON-NEGL. MANSLAUGHTER,40.815708,-73.928537
289703524H1,07/05/2024,16:53:00,MURDER & NON-NEGL. MANSLAUGHTER,40.740872,-73.980194
288867605H1,06/20/2024,22:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.673237,-73.964989
282421353H1,02/16/2024,16:43:00,MURDER & NON-NEGL. MANSLAUGHTER,40.684785,-73.878556
298207760H1,12/13/2024,03:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.728254,-73.999318
282033298H1,02/10/2024,05:10:00,MURDER & NON-NEGL. MANSLAUGHTER,40.873803,-73.885931
291151312H1,08/02/2024,18:25:00,MURDER & NON-NEGL. MANSLAUGHTER,40.84646,-73.925119
283956920H1,03/17/2024,19:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.654966,-73.947096
289403991H1,10/26/2023,11:50:00,MURDER & NON-NEGL. MANSLAUGHTER,40.816978,-73.847011
298275271H1,11/24/2024,02:55:00,MURDER & NON-NEGL. MANSLAUGHTER,40.812143,-73.893842
298222225H1,10/30/2024,11:15:00,MURDER & NON-NEGL. MANSLAUGHTER,40.828753,-73.866594
283885168H1,03/17/2024,02:17:00,MURDER & NON-NEGL. MANSLAUGHTER,40.682173,-73.979826
292648950H5,09/02/2024,14:30:00,MURDER & NON-NEGL. MANSLAUGHTER,40.671008,-73.959655
293332940H1,09/13/2024,06:10:00,MURDER & NON-NEGL. MANSLAUGHTER,40.655632,-73.911539
289469892H1,07/02/2024,16:28:00,MURDER & NON-NEGL. MANSLAUGHTER,40.85251,-73.917727
281650926H1,02/03/2024,03:30:00,MURDER & NON-NEGL. MANSLAUGHTER,40.81867,-73.915687
288208647H1,06/08/2024,21:31:00,MURDER & NON-NEGL. MANSLAUGHTER,40.69134,-73.83444
290315790H1,07/17/2024,14:50:00,MURDER & NON-NEGL. MANSLAUGHTER,40.660189,-74.003474
284321060H1,03/25/2024,17:48:00,MURDER & NON-NEGL. MANSLAUGHTER,40.60403,-73.752477
283901704H1,03/17/2024,12:19:00,MURDER & NON-NEGL. MANSLAUGHTER,40.809837,-73.936608
286098203H1,04/29/2024,18:55:00,MURDER & NON-NEGL. MANSLAUGHTER,40.820665,-73.824055
289545656H1,03/18/2024,13:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.748255,-73.859177
284155823H1,03/21/2024,22:33:00,MURDER & NON-NEGL. MANSLAUGHTER,40.6837,-73.764966
296533854H1,10/29/2024,04:45:00,MURDER & NON-NEGL. MANSLAUGHTER,40.760392,-73.989344
288052821H1,06/05/2024,07:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.681179,-73.82596
284644655H1,02/18/2024,23:49:00,MURDER & NON-NEGL. MANSLAUGHTER,40.71398910541913,-73.9245443943396
297565074H1,12/05/2024,19:34:00,MURDER & NON-NEGL. MANSLAUGHTER,40.710067,-74.009765
290128857H1,07/15/2024,19:36:00,MURDER & NON-NEGL. MANSLAUGHTER,40.688832,-73.957177
295224199H1,10/21/2024,05:18:00,MURDER & NON-NEGL. MANSLAUGHTER,40.848733,-73.917882
281734849H1,02/03/2024,00:40:00,MURDER & NON-NEGL. MANSLAUGHTER,40.605185,-73.757792
290838570H1,07/29/2024,03:20:00,MURDER & NON-NEGL. MANSLAUGHTER,40.789593,-73.929984
280126746H1,01/07/2024,22:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.699737,-73.981697
299603807H1,10/15/2024,00:40:00,MURDER & NON-NEGL. MANSLAUGHTER,40.863994,-73.900731
297034383H1,11/16/2024,08:30:00,MURDER & NON-NEGL. MANSLAUGHTER,40.668621,-73.904627
290075802H1,07/14/2024,16:03:00,MURDER & NON-NEGL. MANSLAUGHTER,40.841051649935295,-73.94467898923058
285783199H1,03/13/2001,23:50:00,MURDER & NON-NEGL. MANSLAUGHTER,40.786816,-73.949188
292776849H1,09/04/2024,23:05:00,MURDER & NON-NEGL. MANSLAUGHTER,40.67827803015641,-73.91075494958744
294984848H1,10/16/2024,20:30:00,MURDER & NON-NEGL. MANSLAUGHTER,40.81674,-73.907353
294137438H1,01/15/1976,06:40:00,MURDER & NON-NEGL. MANSLAUGHTER,40.788189,-73.942669
297015429H1,11/24/2024,03:04:00,MURDER & NON-NEGL. MANSLAUGHTER,40.603267,-73.753103
293017069H1,09/09/2024,07:45:00,MURDER & NON-NEGL. MANSLAUGHTER,40.878477,-73.854551
290402828H2,07/19/2024,21:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.609143,-73.981865
284499904H1,03/28/2024,12:46:00,MURDER & NON-NEGL. MANSLAUGHTER,40.67285815573826,-73.87130201239103
288365033H1,06/11/2024,22:15:00,MURDER & NON-NEGL. MANSLAUGHTER,40.756547,-73.992144
290044414H1,07/13/2024,22:15:00,MURDER & NON-NEGL. MANSLAUGHTER,40.855252,-73.896224
295371277H1,10/22/2024,23:10:00,MURDER & NON-NEGL. MANSLAUGHTER,40.75742345809565,-73.92246300834366
295914702H1,11/02/2024,06:30:00,MURDER & NON-NEGL. MANSLAUGHTER,40.708729,-73.787786
282117921H1,02/12/2024,16:32:00,MURDER & NON-NEGL. MANSLAUGHTER,40.84434352609525,-73.91474279614735
285351521H1,10/11/2010,21:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.69714,-73.974619
288976092H1,06/21/2024,17:48:00,MURDER & NON-NEGL. MANSLAUGHTER,40.84651954585894,-73.94006247199843
297660099H1,12/06/2024,03:30:00,MURDER & NON-NEGL. MANSLAUGHTER,40.841846,-73.91905
281464670H1,01/31/2024,18:10:00,MURDER & NON-NEGL. MANSLAUGHTER,40.66782350363816,-73.93121487397924
287857961H1,06/02/2024,10:24:00,MURDER & NON-NEGL. MANSLAUGHTER,40.670131,-73.908924
296117830H1,11/07/2024,03:15:00,MURDER & NON-NEGL. MANSLAUGHTER,40.713797,-73.993334
298273361H1,08/12/2024,07:05:00,MURDER & NON-NEGL. MANSLAUGHTER,40.637768,-74.029224
283500025H1,03/10/2024,00:35:00,MURDER & NON-NEGL. MANSLAUGHTER,40.673024,-73.955668
298357805H1,12/21/2024,18:15:00,MURDER & NON-NEGL. MANSLAUGHTER,40.838904,-73.881597
290044415H1,07/13/2024,01:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.820368,-73.938143
290672472H1,07/24/2024,22:50:00,MURDER & NON-NEGL. MANSLAUGHTER,40.636209,-73.972048
292024364H1,07/05/2024,17:22:00,MURDER & NON-NEGL. MANSLAUGHTER,,
296399023H1,11/01/2024,03:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.754672,-73.904135
283885167H1,03/16/2024,21:40:00,MURDER & NON-NEGL. MANSLAUGHTER,40.858721,-73.901537
288669970H1,06/17/2024,21:05:00,MURDER & NON-NEGL. MANSLAUGHTER,40.823621,-73.909851
279799860H1,01/01/2024,03:59:00,MURDER & NON-NEGL. MANSLAUGHTER,40.74703794152498,-73.88957183834457
289579295H1,07/04/2024,17:45:00,MURDER & NON-NEGL. MANSLAUGHTER,40.699321,-73.806122
286397105H1,05/04/2024,01:42:00,MURDER & NON-NEGL. MANSLAUGHTER,40.694288,-73.752814
280390690H1,01/11/2024,19:30:00,MURDER & NON-NEGL. MANSLAUGHTER,40.667127,-73.866977
227344444H1,04/25/2021,00:55:00,MURDER & NON-NEGL. MANSLAUGHTER,40.664599,-73.952395
284650761H1,10/10/2022,14:14:00,MURDER & NON-NEGL. MANSLAUGHTER,40.83730627509177,-73.9078456572887
294059060H1,09/29/2024,13:48:00,MURDER & NON-NEGL. MANSLAUGHTER,40.848996,-73.88429
292215677H1,08/24/2024,02:08:00,MURDER & NON-NEGL. MANSLAUGHTER,40.863989,-73.924889
282613651H1,02/17/2024,04:41:00,MURDER & NON-NEGL. MANSLAUGHTER,40.830438,-73.875788
297012905H1,11/23/2024,22:34:00,MURDER & NON-NEGL. MANSLAUGHTER,40.893855,-73.858817
283112511H1,08/16/2023,01:15:00,MURDER & NON-NEGL. MANSLAUGHTER,40.763125,-73.984203
290416010H1,07/21/2024,18:15:00,MURDER & NON-NEGL. MANSLAUGHTER,40.82272,-73.919368
293715399H1,09/22/2024,03:42:00,MURDER & NON-NEGL. MANSLAUGHTER,40.660178,-73.893985
285676186H1,04/20/2024,02:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.656772,-73.928479
280107186H1,01/06/2024,13:32:00,MURDER & NON-NEGL. MANSLAUGHTER,40.754112,-73.99021
296517029H1,10/22/2024,20:21:00,MURDER & NON-NEGL. MANSLAUGHTER,40.743515,-73.979733
296246346H1,11/09/2024,19:45:00,MURDER & NON-NEGL. MANSLAUGHTER,40.808889,-73.914367
285584250H1,04/18/2024,09:50:00,MURDER & NON-NEGL. MANSLAUGHTER,40.84568,-73.915222
294818629H1,10/12/2024,19:11:00,MURDER & NON-NEGL. MANSLAUGHTER,40.712349,-73.997877
290495145H1,07/23/2024,02:50:00,MURDER & NON-NEGL. MANSLAUGHTER,40.841273,-73.888161
287853116H1,06/01/2024,02:40:00,MURDER & NON-NEGL. MANSLAUGHTER,,
281411070H1,09/01/2023,03:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.867292,-73.870473
288243973H1,06/09/2024,17:35:00,MURDER & NON-NEGL. MANSLAUGHTER,40.845914,-73.847804
292794920H1,08/03/2024,17:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.813126,-73.941575
281822468H1,05/26/2023,03:55:00,MURDER & NON-NEGL. MANSLAUGHTER,40.824977,-73.903626
294327137H1,10/03/2024,15:20:00,MURDER & NON-NEGL. MANSLAUGHTER,40.812511,-73.902811
297015428H1,11/24/2024,01:48:00,MURDER & NON-NEGL. MANSLAUGHTER,40.589275,-74.155633
280877582H1,01/19/2024,19:02:00,MURDER & NON-NEGL. MANSLAUGHTER,40.644993,-73.879486
298034553H1,12/14/2024,23:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.829956,-73.936699
295865246H1,11/02/2024,11:07:00,MURDER & NON-NEGL. MANSLAUGHTER,40.6679,-73.932597
286432266H1,10/09/2023,11:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.76513881027075,-73.81943593152104
283971727H1,03/19/2024,02:43:00,MURDER & NON-NEGL. MANSLAUGHTER,40.642947,-73.890854
293719752H1,09/22/2024,06:15:00,MURDER & NON-NEGL. MANSLAUGHTER,40.682176,-73.766728
280772992H1,12/16/2023,18:15:00,MURDER & NON-NEGL. MANSLAUGHTER,40.798842,-73.953882
281886407H1,07/18/2023,13:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.665835,-73.913669
283020988H1,02/29/2024,22:35:00,MURDER & NON-NEGL. MANSLAUGHTER,40.67594273976806,-73.94714487673248
295962466H1,11/05/2024,06:00:00,MURDER & NON-NEGL. MANSLAUGHTER,40.815786,-73.885865
298263882H1,12/19/2024,21:10:00,MURDER & NON-NEGL. MANSLAUGHTER,40.755178,-73.834275
284274405H2,03/24/2024,19:20:00,MURDER & NON-NEGL. MANSLAUGHTER,40.806296307097966,-73.9360168931391
298377877H1,12/22/2024,07:29:00,MURDER & NON-NEGL. MANSLAUGHTER,40.57556814653694,-73.98121659125884
288209441H1,06/07/2024,09:40:00,MURDER & NON-NEGL. MANSLAUGHTER,40.660189,-74.003474
285380962H1,04/15/2024,04:03:00,MURDER & NON-NEGL. MANSLAUGHTER,40.816972,-73.921152
281078953H1,01/24/2024,23:26:00,MURDER & NON-NEGL. MANSLAUGHTER,40.677546,-73.911282
294106552H1,09/30/2024,17:18:00,MURDER & NON-NEGL. MANSLAUGHTER,40.690496,-73.959003
290420710H2,07/21/2024,22:51:00,MURDER & NON-NEGL. MANSLAUGHTER,40.696784,-73.965621
290273851H1,08/31/2022,23:40:00,MURDER & NON-NEGL. MANSLAUGHTER,40.840225853367535,-73.91768268616491
294249664H1,10/02/2024,13:47:00,MURDER & NON-NEGL. MANSLAUGHTER,40.867957744085714,-73.88768980090619
292792024H1,01/02/1992,14:40:00,MURDER & NON-NEGL. MANSLAUGHTER,40.7903141514773,-73.9476860633721
285094095H1,04/10/2024,03:20:00,MURDER & NON-NEGL. MANSLAUGHTER,40.794936,-73.940753
298672095H1,12/30/2024,20:32:00,MURDER & NON-NEGL. MANSLAUGHTER,40.827795,-73.899003
287476965H1,05/24/2024,17:57:00,MURDER & NON-NEGL. MANSLAUGHTER,40.847089,-73.905554
289668412H1,06/23/2024,07:30:00,MURDER & NON-NEGL. MANSLAUGHTER,40.898878,-73.852833
281025397H1,02/20/2023,21:45:00,MURDER & NON-NEGL. MANSLAUGHTER,40.68623422310812,-73.82417476733417
290044411H1,07/12/2024,00:16:00,MURDER & NON-NEGL. MANSLAUGHTER,40.675406,-73.937461
295659588H1,01/01/1980,00:01:00,MURDER & NON-NEGL. MANSLAUGHTER,40.689995,-73.786444
294495001H1,07/11/2024,08:20:00,MURDER & NON-NEGL. MANSLAUGHTER,40.788824,-73.951937
282929691H1,02/25/2024,13:40:00,MURDER & NON-NEGL. MANSLAUGHTER,40.68066,-73.907645
298257178H1,12/19/2024,07:20:00,MURDER & NON-NEGL. MANSLAUGHTER,40.8467332535221,-73.90648080833134
297453566H1,12/03/2024,23:29:00,MURDER & NON-NEGL. MANSLAUGHTER,40.664013035559,-73.75668109247958
290971872H1,07/31/2024,13:37:00,MURDER & NON-NEGL. MANSLAUGHTER,40.863499,-73.904463
289573438H1,07/04/2024,21:30:00,MURDER & NON-NEGL. MANSLAUGHTER,40.816576,-73.944633
